Time [s],Voltage [V],Current [A],Negative electrode potential [V],Positive electrode potential [V]
122481.8205,3.9263003,-1.150051172,0.11796127,4.0442615
122511.3789,3.9252696,-1.150053231,0.11822849,4.043498
122543.4985,3.9242384,-1.150057612,0.11832393,4.0425625
122576.1265,3.9232271,-1.150057647,0.11861023,4.0418372
122607.8341,3.9221196,-1.150058465,0.11891563,4.0410352
122640.6671,3.9210889,-1.150056188,0.11916377,4.0402527
122648.6269,3.9214325,-1.150056347,0.11889654,4.040329
122648.6751,3.9338574,0,0.11538447,4.049242
122648.6773,3.9327521,0,0.11551809,4.0482702
122649.1037,3.9337637,0,0.11511725,4.0488811
122650.5385,3.9347756,0,0.11446828,4.0492439
122652.6509,3.9357872,0,0.11412471,4.049912
122655.5983,3.9369135,0,0.11351392,4.0504274
122659.3935,3.9379444,0,0.11305582,4.0510001
122663.5773,3.9389937,0,0.11246412,4.0514579
122668.0907,3.9400055,0,0.11194876,4.0519543
122673.0699,3.9410937,0,0.11129978,4.0523934
122678.7023,3.9421053,0,0.1108226,4.052928
122684.2631,3.9432125,0,0.11028816,4.0535007
122691.4119,3.9442244,0,0.10960101,4.0538254
122698.1815,3.9452362,0,0.10912383,4.0543599
122705.5091,3.9462857,0,0.1084176,4.0547032
122713.0519,3.9473548,0,0.1078068,4.0551615
122721.8365,3.9483664,0,0.10731053,4.0556769
122731.8309,3.9494159,0,0.10654704,4.055963
122741.3641,3.9504659,0,0.1059935,4.0564594
122753.5665,3.9514778,0,0.10521092,4.0566888
122764.5985,3.9525082,0,0.10465739,4.0571656
122778.5807,3.9535391,0,0.10387481,4.0574141
122792.7549,3.9545505,0,0.10322584,4.0577765
122809.0743,3.9555814,0,0.10259596,4.0581775
122826.9869,3.9566503,0,0.10169885,4.0583491
122848.5315,3.9576621,0,0.10093536,4.0585976
122872.0612,3.9588077,0,0.10022913,4.0590367
122901.793,3.9598382,0,0.099484719,4.0593228
122932.6528,3.9608881,0,0.09870214,4.0595903
122976.235,3.9618998,0,0.097938649,4.0598383
123025.2348,3.9629111,0,0.09715607,4.0600672
123085.235,3.9633694,0,0.09656436,4.0599337
123122.3044,3.9644003,0,0.09597265,4.0603728
123122.8318,3.9632931,0,0.09641166,4.0597048
123125.5408,3.9643238,0,0.096087173,4.060411
